		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
08/26/23	9:15 a	---	---	---	---	---	3.1	E	2.82	4.0	E	---	---	---	1011.3	0.00	0.0	---	---	29.8	80	26.0	36.6	15.73	1.1252	329	1	96.2	15
08/26/23	9:30 a	---	---	---	---	---	2.2	E	2.01	3.6	E	---	---	---	1011.3	0.00	0.0	---	---	29.8	79	25.7	36.4	15.41	1.1256	326	1	95.3	15
08/26/23	9:45 a	---	---	---	---	---	1.8	E	1.61	3.1	E	---	---	---	1011.4	0.00	0.0	---	---	29.9	80	26.1	36.8	15.72	1.1246	332	1	97.1	15
08/26/23	10:00 a	---	---	---	---	---	1.3	E	1.21	3.1	E	---	---	---	1011.4	0.00	0.0	---	---	30.0	80	26.2	37.1	15.71	1.1239	319	1	93.3	15
08/26/23	10:15 a	---	---	---	---	---	1.8	E	1.61	3.6	E	---	---	---	1011.4	0.00	0.0	---	---	29.9	79	25.8	36.7	15.40	1.1251	324	1	94.7	15
08/26/23	10:30 a	---	---	---	---	---	1.8	E	1.61	3.6	E	---	---	---	1011.4	0.00	0.0	---	---	29.9	79	25.8	36.7	15.40	1.1251	338	1	98.8	15
08/26/23	10:45 a	---	---	---	---	---	1.8	E	1.61	4.0	E	---	---	---	1011.2	0.00	0.0	---	---	30.0	79	26.0	36.9	15.39	1.1242	334	1	97.7	15
08/26/23	11:00 a	---	---	---	---	---	0.9	E	0.80	4.0	E	---	---	---	1011.1	0.00	0.0	---	---	30.2	78	26.0	37.4	15.04	1.1233	331	1	96.8	15
08/26/23	11:15 a	---	---	---	---	---	0.9	ESE	0.80	3.6	S	---	---	---	1011.0	0.00	0.0	---	---	30.4	78	26.2	38.1	15.01	1.1218	335	1	98.0	15
08/26/23	11:30 a	---	---	---	---	---	1.3	S	1.21	4.0	SSE	---	---	---	1010.8	0.00	0.0	---	---	30.6	77	26.1	38.1	14.73	1.1214	336	1	98.2	15
08/26/23	11:45 a	---	---	---	---	---	0.9	SSE	0.80	3.6	SE	---	---	---	1010.9	0.00	0.0	---	---	30.8	77	26.3	38.6	14.71	1.1202	321	1	93.9	15
08/26/23	12:00 p	---	---	---	---	---	0.9	ESE	0.80	4.5	SSE	---	---	---	1010.7	0.00	0.0	---	---	30.7	76	25.9	38.1	14.42	1.1212	278	1	81.3	15
08/26/23	12:15 p	---	---	---	---	---	0.4	ESE	0.40	3.6	S	---	---	---	1010.6	0.00	0.0	---	---	30.8	76	26.1	38.3	14.41	1.1203	337	1	98.5	15
08/26/23	12:30 p	---	---	---	---	---	0.4	SSE	0.40	3.1	S	---	---	---	1010.4	0.00	0.0	---	---	30.9	76	26.2	38.4	14.39	1.1195	320	1	93.6	15
08/26/23	12:45 p	---	---	---	---	---	0.9	SSE	0.80	3.1	SSE	---	---	---	1010.1	0.00	0.0	---	---	30.9	75	25.9	38.2	14.15	1.1197	338	1	98.8	15
08/26/23	1:00 p	---	---	---	---	---	0.4	SSE	0.40	3.1	SE	---	---	---	1009.9	0.00	0.0	---	---	30.9	76	26.2	38.4	14.39	1.1189	339	1	99.1	15
08/26/23	1:15 p	---	---	---	---	---	0.4	SSE	0.40	3.1	SSE	---	---	---	1009.7	0.00	0.0	---	---	31.1	76	26.3	38.8	14.38	1.1177	321	1	93.9	15
08/26/23	1:30 p	---	---	---	---	---	0.4	S	0.40	3.1	S	---	---	---	1009.4	0.00	0.0	---	---	31.2	75	26.2	38.8	14.13	1.1172	323	1	94.4	15
08/26/23	1:45 p	---	---	---	---	---	0.4	E	0.40	2.2	S	---	---	---	1009.2	0.00	0.0	---	---	31.3	75	26.3	39.2	14.12	1.1164	321	1	93.9	15
08/26/23	2:00 p	---	---	---	---	---	0.9	E	0.80	1.8	E	---	---	---	1009.1	0.00	0.0	---	---	31.1	74	25.9	38.2	13.79	1.1180	326	1	95.3	15
08/26/23	2:15 p	---	---	---	---	---	0.4	E	0.40	1.8	E	---	---	---	1008.9	0.00	0.0	---	---	31.1	75	26.1	38.4	14.13	1.1174	304	1	88.9	15
08/26/23	2:30 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1008.7	0.00	0.0	---	---	31.1	74	25.9	38.2	13.79	1.1176	320	1	93.6	15
08/26/23	2:45 p	---	---	---	---	---	1.3	E	1.21	2.7	E	---	---	---	1008.6	0.00	0.0	---	---	31.1	74	25.9	38.2	13.79	1.1174	318	1	93.0	15
08/26/23	3:00 p	---	---	---	---	---	1.3	E	1.21	2.2	E	---	---	---	1008.4	0.00	0.0	---	---	30.7	74	25.5	37.5	13.81	1.1195	314	1	91.8	15
08/26/23	3:15 p	---	---	---	---	---	0.9	E	0.80	3.1	ENE	---	---	---	1008.2	0.00	0.0	---	---	30.8	74	25.6	37.7	13.80	1.1186	289	1	84.5	15
08/26/23	3:30 p	---	---	---	---	---	1.3	E	1.21	2.2	E	---	---	---	1008.3	0.00	0.0	---	---	30.8	74	25.6	37.7	13.80	1.1187	300	1	87.7	15
08/26/23	3:45 p	---	---	---	---	---	0.9	E	0.80	2.2	E	---	---	---	1008.2	0.00	0.0	---	---	30.7	75	25.7	37.8	14.16	1.1187	299	1	87.4	15
08/26/23	4:00 p	---	---	---	---	---	0.9	E	0.80	2.2	E	---	---	---	1008.2	0.00	0.0	---	---	30.8	75	25.8	37.9	14.15	1.1182	318	1	93.0	15
08/26/23	4:15 p	---	---	---	---	---	0.0	E	0.00	1.8	E	---	---	---	1008.1	0.00	0.0	---	---	30.9	74	25.7	37.9	13.80	1.1179	310	1	90.6	15
08/26/23	4:30 p	---	---	---	---	---	0.4	E	0.40	1.8	E	---	---	---	1008.1	0.00	0.0	---	---	30.9	74	25.7	37.9	13.80	1.1179	306	1	89.5	15
08/26/23	4:45 p	---	---	---	---	---	0.9	E	0.80	2.2	E	---	---	---	1007.9	0.00	0.0	---	---	30.9	74	25.7	37.9	13.80	1.1176	311	1	90.9	15
08/26/23	5:00 p	---	---	---	---	---	0.4	E	0.40	1.8	E	---	---	---	1007.8	0.00	0.0	---	---	30.7	74	25.5	37.5	13.81	1.1188	287	1	83.9	15
08/26/23	5:15 p	---	---	---	---	---	0.9	E	0.80	2.2	E	---	---	---	1007.7	0.00	0.0	---	---	30.6	74	25.4	37.3	13.81	1.1193	293	1	85.7	15
08/26/23	5:30 p	---	---	---	---	---	0.4	E	0.40	2.2	E	---	---	---	1007.6	0.00	0.0	---	---	30.7	75	25.7	37.8	14.16	1.1180	255	1	74.6	15
08/26/23	5:45 p	---	---	---	---	---	0.9	E	0.80	2.2	E	---	---	---	1007.6	0.00	0.0	---	---	30.6	74	25.4	37.3	13.81	1.1193	258	1	75.4	15
08/26/23	6:00 p	---	---	---	---	---	0.0	E	0.00	0.9	E	---	---	---	1007.8	0.00	0.0	---	---	30.7	75	25.7	37.8	14.16	1.1184	258	1	75.4	15
08/26/23	6:15 p	---	---	---	---	---	0.0	E	0.00	1.8	E	---	---	---	1008.0	0.00	0.0	---	---	30.8	74	25.6	37.7	13.80	1.1184	312	1	91.2	15
08/26/23	6:30 p	---	---	---	---	---	0.9	E	0.80	3.1	E	---	---	---	1008.1	0.00	0.0	---	---	30.7	75	25.7	37.8	14.16	1.1187	327	1	95.6	15
08/26/23	6:45 p	---	---	---	---	---	0.9	E	0.80	3.1	E	---	---	---	1008.1	0.00	0.0	---	---	30.6	76	25.8	37.8	14.43	1.1189	335	1	98.0	15
08/26/23	7:00 p	---	---	---	---	---	1.8	E	1.61	4.0	E	---	---	---	1008.1	0.00	0.0	---	---	30.4	76	25.7	37.6	14.44	1.1195	324	1	94.7	15
08/26/23	7:15 p	---	---	---	---	---	1.3	E	1.21	3.1	E	---	---	---	1008.4	0.00	0.0	---	---	30.3	77	25.8	37.4	14.75	1.1199	325	1	95.0	15
08/26/23	7:30 p	---	---	---	---	---	1.3	E	1.21	3.1	E	---	---	---	1008.4	0.00	0.0	---	---	30.3	78	26.1	37.7	15.02	1.1195	324	1	94.7	15
08/26/23	7:45 p	---	---	---	---	---	1.3	E	1.21	2.2	E	---	---	---	1008.6	0.00	0.0	---	---	30.3	77	25.8	37.4	14.75	1.1202	326	1	95.3	15
08/26/23	8:00 p	---	---	---	---	---	0.4	E	0.40	2.2	E	---	---	---	1008.7	0.00	0.0	---	---	30.2	77	25.7	37.2	14.77	1.1210	320	1	93.6	15
08/26/23	8:15 p	---	---	---	---	---	1.3	E	1.21	3.1	E	---	---	---	1008.9	0.00	0.0	---	---	30.2	77	25.7	37.2	14.77	1.1212	324	1	94.7	15
08/26/23	8:30 p	---	---	---	---	---	0.4	SE	0.40	3.1	SE	---	---	---	1009.2	0.00	0.0	---	---	30.3	76	25.6	37.2	14.45	1.1214	327	1	95.6	15
08/26/23	8:45 p	---	---	---	---	---	0.9	SE	0.80	3.6	SE	---	---	---	1009.4	0.00	0.0	---	---	30.3	76	25.6	37.2	14.45	1.1216	327	1	95.6	15
08/26/23	9:00 p	---	---	---	---	---	0.9	ESE	0.80	3.6	SE	---	---	---	1009.7	0.00	0.0	---	---	30.3	76	25.6	37.2	14.45	1.1219	332	1	97.1	15
08/26/23	9:15 p	---	---	---	---	---	1.3	ESE	1.21	4.0	SSE	---	---	---	1010.0	0.00	0.0	---	---	30.3	76	25.6	37.2	14.45	1.1223	322	1	94.2	15
08/26/23	9:30 p	---	---	---	---	---	1.3	E	1.21	4.5	SE	---	---	---	1010.2	0.00	0.0	---	---	30.2	78	26.0	37.4	15.04	1.1222	331	1	96.8	15
08/26/23	9:45 p	---	---	---	---	---	0.9	E	0.80	3.6	ESE	---	---	---	1010.5	0.00	0.0	---	---	30.1	76	25.4	36.6	14.48	1.1241	326	1	95.3	15
08/26/23	10:00 p	---	---	---	---	---	1.3	E	1.21	3.6	E	---	---	---	1010.6	0.00	0.0	---	---	30.1	76	25.4	36.6	14.48	1.1243	326	1	95.3	15
08/26/23	10:15 p	---	---	---	---	---	0.9	ESE	0.80	3.6	ENE	---	---	---	1010.6	0.00	0.0	---	---	30.2	76	25.5	36.9	14.47	1.1237	327	1	95.6	15
08/26/23	10:30 p	---	---	---	---	---	0.9	SE	0.80	3.6	SE	---	---	---	1010.6	0.00	0.0	---	---	30.2	77	25.7	37.2	14.77	1.1232	335	1	98.0	15
08/26/23	10:45 p	---	---	---	---	---	0.9	E	0.80	3.1	ESE	---	---	---	1010.6	0.00	0.0	---	---	30.1	77	25.6	36.8	14.78	1.1238	326	1	95.3	15
08/26/23	11:00 p	---	---	---	---	---	2.2	E	2.01	4.5	E	---	---	---	1010.5	0.00	0.0	---	---	30.0	77	25.5	36.5	14.79	1.1243	315	1	92.1	15
08/26/23	11:15 p	---	---	---	---	---	2.2	E	2.01	4.5	E	---	---	---	1010.3	0.00	0.0	---	---	29.9	79	25.8	36.7	15.40	1.1237	324	1	94.7	15
08/26/23	11:30 p	---	---	---	---	---	1.3	E	1.21	3.1	E	---	---	---	1010.2	0.00	0.0	---	---	29.9	78	25.6	36.4	15.09	1.1241	325	1	95.0	15
08/26/23	11:45 p	---	---	---	---	---	1.3	E	1.21	4.0	E	---	---	---	1009.8	0.00	0.0	---	---	29.9	78	25.6	36.4	15.09	1.1237	331	1	96.8	15
08/27/23	12:00 a	---	---	---	---	---	0.4	ESE	0.40	3.1	SE	---	---	---	1009.6	0.00	0.0	---	---	29.9	77	25.4	36.2	14.80	1.1239	326	1	95.3	15
08/27/23	12:15 a	---	---	---	---	---	0.9	ESE	0.80	3.6	SE	---	---	---	1009.4	0.00	0.0	---	---	29.9	77	25.4	36.2	14.80	1.1237	325	1	95.0	15
08/27/23	12:30 a	---	---	---	---	---	1.8	E	1.61	4.0	E	---	---	---	1009.1	0.00	0.0	---	---	29.8	78	25.5	36.2	15.10	1.1236	330	1	96.5	15
08/27/23	12:45 a	---	---	---	---	---	2.2	E	2.01	4.5	E	---	---	---	1009.0	0.00	0.0	---	---	29.6	77	25.1	35.4	14.84	1.1253	324	1	94.7	15
08/27/23	1:00 a	---	---	---	---	---	2.2	E	2.01	4.5	E	---	---	---	1008.8	0.00	0.0	---	---	29.6	77	25.1	35.4	14.84	1.1250	332	1	97.1	15
08/27/23	1:15 a	---	---	---	---	---	2.7	E	2.41	4.0	E	---	---	---	1008.8	0.00	0.0	---	---	29.6	78	25.3	35.7	15.13	1.1245	326	1	95.3	15
08/27/23	1:30 a	---	---	---	---	---	1.8	E	1.61	3.6	E	---	---	---	1008.6	0.00	0.0	---	---	29.6	77	25.1	35.4	14.84	1.1248	327	1	95.6	15
08/27/23	1:45 a	---	---	---	---	---	1.8	E	1.61	3.1	E	---	---	---	1008.6	0.00	0.0	---	---	29.6	78	25.3	35.7	15.13	1.1243	319	1	93.3	15
08/27/23	2:00 a	---	---	---	---	---	1.3	E	1.21	2.2	E	---	---	---	1008.4	0.00	0.0	---	---	29.6	78	25.3	35.7	15.13	1.1240	333	1	97.4	15
08/27/23	2:15 a	---	---	---	---	---	0.4	E	0.40	2.2	E	---	---	---	1008.3	0.00	0.0	---	---	29.6	77	25.1	35.4	14.84	1.1244	326	1	95.3	15
08/27/23	2:30 a	---	---	---	---	---	0.4	E	0.40	1.8	E	---	---	---	1008.1	0.00	0.0	---	---	29.6	77	25.1	35.4	14.84	1.1242	324	1	94.7	15
08/27/23	2:45 a	---	---	---	---	---	0.4	E	0.40	1.8	E	---	---	---	1008.1	0.00	0.0	---	---	29.6	78	25.3	35.7	15.13	1.1237	330	1	96.5	15
08/27/23	3:00 a	---	---	---	---	---	0.4	E	0.40	1.8	E	---	---	---	1008.1	0.00	0.0	---	---	29.6	77	25.1	35.4	14.84	1.1241	329	1	96.2	15
08/27/23	3:15 a	---	---	---	---	---	0.4	E	0.40	2.2	E	---	---	---	1008.0	0.00	0.0	---	---	29.6	78	25.3	35.7	15.13	1.1236	327	1	95.6	15
08/27/23	3:30 a	---	---	---	---	---	0.9	E	0.80	3.1	E	---	---	---	1008.1	0.00	0.0	---	---	29.6	78	25.3	35.7	15.13	1.1237	325	1	95.0	15
08/27/23	3:45 a	---	---	---	---	---	1.3	ENE	1.21	2.7	ENE	---	---	---	1008.2	0.00	0.0	---	---	29.6	77	25.1	35.4	14.84	1.1243	324	1	94.7	15
08/27/23	4:00 a	---	---	---	---	---	0.4	E	0.40	2.7	E	---	---	---	1008.1	0.00	0.0	---	---	29.4	77	25.0	35.2	14.85	1.1248	335	1	98.0	15
08/27/23	4:15 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1008.1	0.00	0.0	---	---	29.4	77	25.0	35.2	14.85	1.1248	325	1	95.0	15
08/27/23	4:30 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1008.2	0.00	0.0	---	---	29.4	77	25.0	35.2	14.85	1.1250	332	1	97.1	15
08/27/23	4:45 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1008.2	0.00	0.0	---	---	29.3	77	24.9	34.9	14.85	1.1256	336	1	98.2	15
08/27/23	5:00 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1008.4	0.00	0.0	---	---	29.3	77	24.9	34.9	14.85	1.1258	329	1	96.2	15
08/27/23	5:15 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1008.6	0.00	0.0	---	---	29.4	77	25.0	35.2	14.85	1.1254	335	1	98.0	15
08/27/23	5:30 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1008.6	0.00	0.0	---	---	29.4	77	25.0	35.2	14.85	1.1254	335	1	98.0	15
08/27/23	5:45 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1008.9	0.00	0.0	---	---	29.4	77	25.0	35.2	14.85	1.1258	337	1	98.5	15
08/27/23	6:00 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1008.9	0.00	0.0	---	---	29.4	77	25.0	35.2	14.85	1.1258	332	1	97.1	15
08/27/23	6:15 a	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1009.0	0.00	0.0	---	---	29.4	77	25.0	35.2	14.85	1.1258	336	1	98.2	15
08/27/23	6:30 a	---	---	---	---	---	0.4	SSE	0.40	3.1	SSE	---	---	---	1009.1	0.00	0.0	---	---	29.4	77	25.0	35.2	14.85	1.1260	339	1	99.1	15
08/27/23	6:45 a	---	---	---	---	---	1.3	SE	1.21	3.6	SE	---	---	---	1009.2	0.00	0.0	---	---	29.4	78	25.2	35.4	15.15	1.1256	329	1	96.2	15
08/27/23	7:00 a	---	---	---	---	---	1.8	SSE	1.61	3.6	SSE	---	---	---	1009.2	0.00	0.0	---	---	29.4	79	25.4	35.6	15.45	1.1252	329	1	96.2	15
08/27/23	7:15 a	---	---	---	---	---	0.9	SE	0.80	3.1	SE	---	---	---	1009.5	0.00	0.0	---	---	29.4	79	25.4	35.6	15.45	1.1254	331	1	96.8	15
08/27/23	7:30 a	---	---	---	---	---	1.8	SSE	1.61	3.1	SSE	---	---	---	1009.6	0.00	0.0	---	---	29.4	79	25.4	35.6	15.45	1.1256	332	1	97.1	15
08/27/23	7:45 a	---	---	---	---	---	1.3	SSE	1.21	3.1	SE	---	---	---	1009.9	0.00	0.0	---	---	29.6	79	25.5	35.8	15.44	1.1252	334	1	97.7	15
08/27/23	8:00 a	---	---	---	---	---	1.3	SE	1.21	3.1	SE	---	---	---	1009.9	0.00	0.0	---	---	29.7	78	25.4	35.9	15.12	1.1251	330	1	96.5	15
08/27/23	8:15 a	---	---	---	---	---	1.3	SE	1.21	4.0	SSE	---	---	---	1009.6	0.00	0.0	---	---	29.7	79	25.6	36.1	15.43	1.1243	335	1	98.0	15
08/27/23	8:30 a	---	---	---	---	---	1.8	SE	1.61	4.0	SSE	---	---	---	1009.6	0.00	0.0	---	---	29.7	79	25.6	36.1	15.43	1.1243	329	1	96.2	15
08/27/23	8:45 a	---	---	---	---	---	1.3	SSE	1.21	4.5	SSE	---	---	---	1009.8	0.00	0.0	---	---	29.8	79	25.7	36.4	15.41	1.1239	334	1	97.7	15
08/27/23	9:00 a	---	---	---	---	---	1.8	SE	1.61	4.5	SSE	---	---	---	1009.9	0.00	0.0	---	---	29.9	78	25.6	36.4	15.09	1.1238	332	1	97.1	15
08/27/23	9:15 a	---	---	---	---	---	2.2	SE	2.01	4.9	SE	---	---	---	1009.7	0.00	0.0	---	---	30.1	78	25.8	37.1	15.05	1.1223	328	1	95.9	15
08/27/23	9:30 a	---	---	---	---	---	2.2	SSE	2.01	4.5	SSE	---	---	---	1009.8	0.00	0.0	---	---	30.1	78	25.8	37.1	15.05	1.1224	334	1	97.7	15
08/27/23	9:45 a	---	---	---	---	---	2.2	SSE	2.01	4.9	S	---	---	---	1009.9	0.00	0.0	---	---	30.1	77	25.6	36.8	14.78	1.1230	334	1	97.7	15
08/27/23	10:00 a	---	---	---	---	---	1.8	SSE	1.61	4.5	S	---	---	---	1010.0	0.00	0.0	---	---	30.2	77	25.7	37.2	14.77	1.1224	336	1	98.2	15
08/27/23	10:15 a	---	---	---	---	---	1.8	SSE	1.61	4.0	SE	---	---	---	1010.2	0.00	0.0	---	---	30.2	78	26.0	37.4	15.04	1.1222	339	1	99.1	15
08/27/23	10:30 a	---	---	---	---	---	2.7	SSE	2.41	5.4	SSE	---	---	---	1010.0	0.00	0.0	---	---	30.3	77	25.8	37.4	14.75	1.1218	339	1	99.1	15
08/27/23	10:45 a	---	---	---	---	---	3.6	SSE	3.22	5.8	SSE	---	---	---	1009.9	0.00	0.0	---	---	30.4	77	26.0	37.8	14.74	1.1210	337	1	98.5	15
08/27/23	11:00 a	---	---	---	---	---	4.0	SSE	3.62	6.3	SSE	---	---	---	1009.7	0.00	0.0	---	---	30.3	77	25.8	37.4	14.75	1.1214	337	1	98.5	15
08/27/23	11:15 a	---	---	---	---	---	3.6	SSE	3.22	7.6	SE	---	---	---	1009.6	0.00	0.0	---	---	30.3	77	25.8	37.4	14.75	1.1214	335	1	98.0	15
08/27/23	11:30 a	---	---	---	---	---	3.6	S	3.22	7.2	SSE	---	---	---	1009.5	0.00	0.0	---	---	30.3	77	25.8	37.4	14.75	1.1212	322	1	94.2	15
08/27/23	11:45 a	---	---	---	---	---	3.1	S	2.82	5.4	S	---	---	---	1009.4	0.00	0.0	---	---	30.6	77	26.1	38.1	14.73	1.1198	330	1	96.5	15
08/27/23	12:00 p	---	---	---	---	---	3.6	SSW	3.22	6.7	SSW	---	---	---	1009.4	0.00	0.0	---	---	30.8	77	26.3	38.6	14.71	1.1185	337	1	98.5	15
08/27/23	12:15 p	---	---	---	---	---	3.6	SSW	3.22	6.3	SSW	---	---	---	1009.5	0.00	0.0	---	---	30.9	77	26.4	38.8	14.69	1.1180	318	1	93.0	15
08/27/23	12:30 p	---	---	---	---	---	4.0	SSW	3.62	6.7	S	---	---	---	1009.4	0.00	0.0	---	---	30.9	76	26.2	38.4	14.39	1.1184	321	1	93.9	15
08/27/23	12:45 p	---	---	---	---	---	4.0	SSW	3.62	6.3	SSW	---	---	---	1009.3	0.00	0.0	---	---	30.9	76	26.2	38.4	14.39	1.1182	333	1	97.4	15
08/27/23	1:00 p	---	---	---	---	---	3.1	SSW	2.82	5.4	SSW	---	---	---	1009.1	0.00	0.0	---	---	31.2	75	26.2	38.8	14.13	1.1169	326	1	95.3	15
08/27/23	1:15 p	---	---	---	---	---	1.8	S	1.61	4.5	SSE	---	---	---	1008.7	0.00	0.0	---	---	31.3	74	26.1	38.9	13.78	1.1163	329	1	96.2	15
08/27/23	1:30 p	---	---	---	---	---	2.2	S	2.01	4.9	SSE	---	---	---	1008.7	0.00	0.0	---	---	31.4	73	26.0	39.1	13.48	1.1161	329	1	96.2	15
08/27/23	1:45 p	---	---	---	---	---	3.1	S	2.82	5.4	S	---	---	---	1008.7	0.00	0.0	---	---	31.4	75	26.4	39.7	14.11	1.1151	314	1	91.8	15
08/27/23	2:00 p	---	---	---	---	---	4.0	S	3.62	6.7	S	---	---	---	1008.6	0.00	0.0	---	---	31.3	74	26.1	38.9	13.78	1.1161	320	1	93.6	15
08/27/23	2:15 p	---	---	---	---	---	2.7	S	2.41	5.8	S	---	---	---	1008.3	0.00	0.0	---	---	31.5	74	26.3	39.8	13.78	1.1145	318	1	93.0	15
08/27/23	2:30 p	---	---	---	---	---	2.2	SSW	2.01	4.9	SSW	---	---	---	1008.3	0.00	0.0	---	---	31.7	74	26.5	40.7	13.77	1.1132	324	1	94.7	15
08/27/23	2:45 p	---	---	---	---	---	2.2	SSW	2.01	4.0	SSW	---	---	---	1008.0	0.00	0.0	---	---	31.6	73	26.2	39.9	13.47	1.1141	326	1	95.3	15
08/27/23	3:00 p	---	---	---	---	---	1.8	S	1.61	4.0	SSE	---	---	---	1007.7	0.00	0.0	---	---	31.4	74	26.2	39.4	13.78	1.1144	327	1	95.6	15
08/27/23	3:15 p	---	---	---	---	---	2.7	SSE	2.41	4.5	SSE	---	---	---	1007.6	0.00	0.0	---	---	31.4	75	26.4	39.7	14.11	1.1138	329	1	96.2	15
08/27/23	3:30 p	---	---	---	---	---	1.8	S	1.61	3.6	S	---	---	---	1007.5	0.00	0.0	---	---	31.4	75	26.4	39.7	14.11	1.1137	313	1	91.5	15
08/27/23	3:45 p	---	---	---	---	---	0.9	SSE	0.80	3.1	SSE	---	---	---	1007.5	0.00	0.0	---	---	31.4	75	26.4	39.7	14.11	1.1137	303	1	88.6	15
08/27/23	4:00 p	---	---	---	---	---	0.4	S	0.40	2.2	S	---	---	---	1007.4	0.00	0.0	---	---	31.5	75	26.5	40.2	14.10	1.1130	308	1	90.1	15
08/27/23	4:15 p	---	---	---	---	---	0.0	WSW	0.00	0.9	WSW	---	---	---	1007.3	0.00	0.0	---	---	31.6	75	26.6	40.6	14.09	1.1122	313	1	91.5	15
08/27/23	4:30 p	---	---	---	---	---	0.4	NNW	0.40	2.7	NNW	---	---	---	1007.3	0.00	0.0	---	---	31.7	75	26.7	41.1	14.09	1.1116	323	1	94.4	15
08/27/23	4:45 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1007.2	0.00	0.0	---	---	31.6	75	26.6	40.6	14.09	1.1121	310	1	90.6	15
08/27/23	5:00 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1006.9	0.00	0.0	---	---	31.6	75	26.6	40.6	14.09	1.1118	313	1	91.5	15
08/27/23	5:15 p	---	---	---	---	---	0.0	E	0.00	1.3	E	---	---	---	1007.0	0.00	0.0	---	---	31.4	74	26.2	39.4	13.78	1.1137	301	1	88.0	15
08/27/23	5:30 p	---	---	---	---	---	0.4	S	0.40	2.2	S	---	---	---	1007.1	0.00	0.0	---	---	31.4	75	26.4	39.7	14.11	1.1133	300	1	87.7	15
08/27/23	5:45 p	---	---	---	---	---	0.4	S	0.40	2.7	S	---	---	---	1007.0	0.00	0.0	---	---	31.4	74	26.2	39.4	13.78	1.1137	312	1	91.2	15
08/27/23	6:00 p	---	---	---	---	---	0.4	SSE	0.40	2.2	SSE	---	---	---	1007.1	0.00	0.0	---	---	31.5	74	26.3	39.8	13.78	1.1132	292	1	85.4	15
08/27/23	6:15 p	---	---	---	---	---	0.4	E	0.40	2.2	E	---	---	---	1007.1	0.00	0.0	---	---	31.3	74	26.1	38.9	13.78	1.1145	311	1	90.9	15
08/27/23	6:30 p	---	---	---	---	---	1.3	E	1.21	3.1	E	---	---	---	1007.1	0.00	0.0	---	---	30.9	75	25.9	38.2	14.15	1.1163	331	1	96.8	15
08/27/23	6:45 p	---	---	---	---	---	1.8	E	1.61	3.1	E	---	---	---	1007.3	0.00	0.0	---	---	30.6	77	26.1	38.1	14.73	1.1173	319	1	93.3	15
08/27/23	7:00 p	---	---	---	---	---	1.8	E	1.61	3.6	E	---	---	---	1007.5	0.00	0.0	---	---	30.3	78	26.1	37.7	15.02	1.1185	324	1	94.7	15
08/27/23	7:15 p	---	---	---	---	---	0.9	E	0.80	2.7	E	---	---	---	1008.0	0.00	0.0	---	---	30.4	78	26.2	38.1	15.01	1.1183	322	1	94.2	15
08/27/23	7:30 p	---	---	---	---	---	0.9	E	0.80	2.7	E	---	---	---	1008.2	0.00	0.0	---	---	30.4	78	26.2	38.1	15.01	1.1186	332	1	97.1	15
08/27/23	7:45 p	---	---	---	---	---	0.0	E	0.00	1.8	E	---	---	---	1008.3	0.00	0.0	---	---	30.4	78	26.2	38.1	15.01	1.1187	329	1	96.2	15
08/27/23	8:00 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1008.4	0.00	0.0	---	---	30.4	78	26.2	38.1	15.01	1.1189	326	1	95.3	15
08/27/23	8:15 p	---	---	---	---	---	0.0	E	0.00	1.8	E	---	---	---	1008.5	0.00	0.0	---	---	30.4	77	26.0	37.8	14.74	1.1194	326	1	95.3	15
08/27/23	8:30 p	---	---	---	---	---	0.0	E	0.00	1.8	E	---	---	---	1008.8	0.00	0.0	---	---	30.4	78	26.2	38.1	15.01	1.1192	324	1	94.7	15
08/27/23	8:45 p	---	---	---	---	---	0.0	E	0.00	0.9	E	---	---	---	1009.0	0.00	0.0	---	---	30.4	79	26.4	38.3	15.34	1.1190	328	1	95.9	15
08/27/23	9:00 p	---	---	---	---	---	0.0	E	0.00	0.4	E	---	---	---	1009.4	0.00	0.0	---	---	30.6	78	26.3	38.4	14.99	1.1193	328	1	95.9	15
